vendor,optimizer,opt_level,query_graph_type,density,gateset,num_relations,sample_index,depth
Rigetti,Tket,1,STAR,0.2,Any_gates,5,5,363
Rigetti,Tket,1,STAR,0.2,Any_gates,5,6,464
Rigetti,Tket,1,STAR,0.2,Any_gates,5,7,301
Rigetti,Tket,1,STAR,0.2,Any_gates,5,8,328
Rigetti,Tket,1,STAR,0.2,Any_gates,5,9,427
Rigetti,Tket,1,STAR,0.2,Any_gates,5,10,367
Rigetti,Tket,1,STAR,0.2,Any_gates,5,11,340
Rigetti,Tket,1,STAR,0.2,Any_gates,5,12,334
Rigetti,Tket,1,STAR,0.2,Any_gates,5,13,333
Rigetti,Tket,1,STAR,0.2,Any_gates,5,14,425
Rigetti,Tket,1,STAR,0.2,Any_gates,5,15,416
Rigetti,Tket,1,STAR,0.2,Any_gates,5,16,319
Rigetti,Tket,1,STAR,0.2,Any_gates,5,17,368
Rigetti,Tket,1,STAR,0.2,Any_gates,5,18,388
Rigetti,Tket,1,STAR,0.2,Any_gates,5,19,359
Rigetti,Tket,1,STAR,0.2,Any_gates,6,0,568
Rigetti,Tket,1,STAR,0.2,Any_gates,6,1,502
Rigetti,Tket,1,STAR,0.2,Any_gates,6,2,450
Rigetti,Tket,1,STAR,0.2,Any_gates,6,3,527
Rigetti,Tket,1,STAR,0.2,Any_gates,6,4,463
Rigetti,Tket,1,STAR,0.2,Any_gates,6,5,565
Rigetti,Tket,1,STAR,0.2,Any_gates,6,6,534
Rigetti,Tket,1,STAR,0.2,Any_gates,6,7,512
Rigetti,Tket,1,STAR,0.2,Any_gates,6,8,531
Rigetti,Tket,1,STAR,0.2,Any_gates,6,9,559
Rigetti,Tket,1,STAR,0.2,Any_gates,6,10,473
Rigetti,Tket,1,STAR,0.2,Any_gates,6,11,531
Rigetti,Tket,1,STAR,0.2,Any_gates,6,12,569
Rigetti,Tket,1,STAR,0.2,Any_gates,6,13,614
Rigetti,Tket,1,STAR,0.2,Any_gates,6,14,674
Rigetti,Tket,1,STAR,0.2,Any_gates,6,15,491
Rigetti,Tket,1,STAR,0.2,Any_gates,6,16,606
Rigetti,Tket,1,STAR,0.2,Any_gates,6,17,529
Rigetti,Tket,1,STAR,0.2,Any_gates,6,18,458
Rigetti,Tket,1,STAR,0.2,Any_gates,6,19,571
Rigetti,Tket,1,STAR,0.2,Any_gates,7,0,743
Rigetti,Tket,1,STAR,0.2,Any_gates,7,1,730
Rigetti,Tket,1,STAR,0.2,Any_gates,7,2,923
Rigetti,Tket,1,STAR,0.2,Any_gates,7,3,910
Rigetti,Tket,1,STAR,0.2,Any_gates,7,4,688
Rigetti,Tket,1,STAR,0.2,Any_gates,7,5,909
Rigetti,Tket,1,STAR,0.2,Any_gates,7,6,822
Rigetti,Tket,1,STAR,0.2,Any_gates,7,7,965
Rigetti,Tket,1,STAR,0.2,Any_gates,7,8,981
Rigetti,Tket,1,STAR,0.2,Any_gates,7,9,681
Rigetti,Tket,1,STAR,0.2,Any_gates,7,10,853
Rigetti,Tket,1,STAR,0.2,Any_gates,7,11,879
Rigetti,Tket,1,STAR,0.2,Any_gates,7,12,800
Rigetti,Tket,1,STAR,0.2,Any_gates,7,13,616
Rigetti,Tket,1,STAR,0.2,Any_gates,7,14,686
Rigetti,Tket,1,STAR,0.2,Any_gates,7,15,885
Rigetti,Tket,1,STAR,0.2,Any_gates,7,16,858
Rigetti,Tket,1,STAR,0.2,Any_gates,7,17,810
Rigetti,Tket,1,STAR,0.2,Any_gates,7,18,681
Rigetti,Tket,1,STAR,0.2,Any_gates,7,19,656
Rigetti,Tket,1,STAR,0.2,Native_gates,4,0,1078
Rigetti,Tket,1,STAR,0.2,Native_gates,4,1,1118
Rigetti,Tket,1,STAR,0.2,Native_gates,4,2,1082
Rigetti,Tket,1,STAR,0.2,Native_gates,4,3,1186
Rigetti,Tket,1,STAR,0.2,Native_gates,4,4,1038
Rigetti,Tket,1,STAR,0.2,Native_gates,4,5,984
Rigetti,Tket,1,STAR,0.2,Native_gates,4,6,876
Rigetti,Tket,1,STAR,0.2,Native_gates,4,7,870
Rigetti,Tket,1,STAR,0.2,Native_gates,4,8,1302
Rigetti,Tket,1,STAR,0.2,Native_gates,4,9,1175
Rigetti,Tket,1,STAR,0.2,Native_gates,4,10,930
Rigetti,Tket,1,STAR,0.2,Native_gates,4,11,892
Rigetti,Tket,1,STAR,0.2,Native_gates,4,12,1339
Rigetti,Tket,1,STAR,0.2,Native_gates,4,13,1115
Rigetti,Tket,1,STAR,0.2,Native_gates,4,14,1088
Rigetti,Tket,1,STAR,0.2,Native_gates,4,15,1183
Rigetti,Tket,1,STAR,0.2,Native_gates,4,16,1019
Rigetti,Tket,1,STAR,0.2,Native_gates,4,17,930
Rigetti,Tket,1,STAR,0.2,Native_gates,4,18,1249
Rigetti,Tket,1,STAR,0.2,Native_gates,4,19,872
Rigetti,Tket,1,STAR,0.2,Native_gates,5,0,1437
Rigetti,Tket,1,STAR,0.2,Native_gates,5,1,1933
Rigetti,Tket,1,STAR,0.2,Native_gates,5,2,1326
Rigetti,Tket,1,STAR,0.2,Native_gates,5,3,2232
Rigetti,Tket,1,STAR,0.2,Native_gates,5,4,1433
Rigetti,Tket,1,STAR,0.2,Native_gates,5,5,1860
Rigetti,Tket,1,STAR,0.2,Native_gates,5,6,2041
Rigetti,Tket,1,STAR,0.2,Native_gates,5,7,1606
Rigetti,Tket,1,STAR,0.2,Native_gates,5,8,2130
Rigetti,Tket,1,STAR,0.2,Native_gates,5,9,2003
Rigetti,Tket,1,STAR,0.2,Native_gates,5,10,1687
Rigetti,Tket,1,STAR,0.2,Native_gates,5,11,1610
Rigetti,Tket,1,STAR,0.2,Native_gates,5,12,2005
Rigetti,Tket,1,STAR,0.2,Native_gates,5,13,1605
Rigetti,Tket,1,STAR,0.2,Native_gates,5,14,1896
Rigetti,Tket,1,STAR,0.2,Native_gates,5,15,1443
Rigetti,Tket,1,STAR,0.2,Native_gates,5,16,1449
Rigetti,Tket,1,STAR,0.2,Native_gates,5,17,1806
Rigetti,Tket,1,STAR,0.2,Native_gates,5,18,1649
Rigetti,Tket,1,STAR,0.2,Native_gates,5,19,1699
Rigetti,Tket,1,STAR,0.2,Native_gates,6,0,2293
Rigetti,Tket,1,STAR,0.2,Native_gates,6,1,2620
Rigetti,Tket,1,STAR,0.2,Native_gates,6,2,2326
Rigetti,Tket,1,STAR,0.2,Native_gates,6,3,3233
Rigetti,Tket,1,STAR,0.2,Native_gates,6,4,2267
Rigetti,Tket,1,STAR,0.2,Native_gates,6,5,2136
Rigetti,Tket,1,STAR,0.2,Native_gates,6,6,2299
Rigetti,Tket,1,STAR,0.2,Native_gates,6,7,2584
Rigetti,Tket,1,STAR,0.2,Native_gates,6,8,2431
Rigetti,Tket,1,STAR,0.2,Native_gates,6,9,2609
Rigetti,Tket,1,STAR,0.2,Native_gates,6,10,2429
Rigetti,Tket,1,STAR,0.2,Native_gates,6,11,2354
Rigetti,Tket,1,STAR,0.2,Native_gates,6,12,2340
Rigetti,Tket,1,STAR,0.2,Native_gates,6,13,2680
Rigetti,Tket,1,STAR,0.2,Native_gates,6,14,3431
Rigetti,Tket,1,STAR,0.2,Native_gates,6,15,2588
Rigetti,Tket,1,STAR,0.2,Native_gates,6,16,2659
Rigetti,Tket,1,STAR,0.2,Native_gates,6,17,2053
Rigetti,Tket,1,STAR,0.2,Native_gates,6,18,2245
Rigetti,Tket,1,STAR,0.2,Native_gates,6,19,2058
Rigetti,Tket,1,STAR,0.2,Native_gates,7,0,2966
Rigetti,Tket,1,STAR,0.2,Native_gates,7,1,2743
Rigetti,Tket,1,STAR,0.2,Native_gates,7,2,4106
Rigetti,Tket,1,STAR,0.2,Native_gates,7,3,3340
Rigetti,Tket,1,STAR,0.2,Native_gates,7,4,3383
Rigetti,Tket,1,STAR,0.2,Native_gates,7,5,3408
Rigetti,Tket,1,STAR,0.2,Native_gates,7,6,3725
Rigetti,Tket,1,STAR,0.2,Native_gates,7,7,4115
Rigetti,Tket,1,STAR,0.2,Native_gates,7,8,3988
Rigetti,Tket,1,STAR,0.2,Native_gates,7,9,3510
Rigetti,Tket,1,STAR,0.2,Native_gates,7,10,3182
Rigetti,Tket,1,STAR,0.2,Native_gates,7,11,3333
Rigetti,Tket,1,STAR,0.2,Native_gates,7,12,3699
Rigetti,Tket,1,STAR,0.2,Native_gates,7,13,2870
Rigetti,Tket,1,STAR,0.2,Native_gates,7,14,3324
Rigetti,Tket,1,STAR,0.2,Native_gates,7,15,3590
Rigetti,Tket,1,STAR,0.2,Native_gates,7,16,4001
Rigetti,Tket,1,STAR,0.2,Native_gates,7,17,4068
Rigetti,Tket,1,STAR,0.2,Native_gates,7,18,2861
Rigetti,Tket,1,STAR,0.2,Native_gates,7,19,2817
Rigetti,Tket,1,STAR,0.25,Any_gates,4,0,238
Rigetti,Tket,1,STAR,0.25,Any_gates,4,1,261
Rigetti,Tket,1,STAR,0.25,Any_gates,4,2,232
Rigetti,Tket,1,STAR,0.25,Any_gates,4,3,289
Rigetti,Tket,1,STAR,0.25,Any_gates,4,4,253
Rigetti,Tket,1,STAR,0.25,Any_gates,4,5,245
Rigetti,Tket,1,STAR,0.25,Any_gates,4,6,235
Rigetti,Tket,1,STAR,0.25,Any_gates,4,7,236
Rigetti,Tket,1,STAR,0.25,Any_gates,4,8,203
Rigetti,Tket,1,STAR,0.25,Any_gates,4,9,284
Rigetti,Tket,1,STAR,0.25,Any_gates,4,10,247
Rigetti,Tket,1,STAR,0.25,Any_gates,4,11,222
Rigetti,Tket,1,STAR,0.25,Any_gates,4,12,207
Rigetti,Tket,1,STAR,0.25,Any_gates,4,13,261
Rigetti,Tket,1,STAR,0.25,Any_gates,4,14,242
Rigetti,Tket,1,STAR,0.25,Any_gates,4,15,259
Rigetti,Tket,1,STAR,0.25,Any_gates,4,16,258
Rigetti,Tket,1,STAR,0.25,Any_gates,4,17,177
Rigetti,Tket,1,STAR,0.25,Any_gates,4,18,220
Rigetti,Tket,1,STAR,0.25,Any_gates,4,19,222
Rigetti,Tket,1,STAR,0.25,Any_gates,5,0,300
Rigetti,Tket,1,STAR,0.25,Any_gates,5,1,324
Rigetti,Tket,1,STAR,0.25,Any_gates,5,2,305
Rigetti,Tket,1,STAR,0.25,Any_gates,5,3,415
Rigetti,Tket,1,STAR,0.25,Any_gates,5,4,315
Rigetti,Tket,1,STAR,0.25,Any_gates,5,5,352
Rigetti,Tket,1,STAR,0.25,Any_gates,5,6,442
Rigetti,Tket,1,STAR,0.25,Any_gates,5,7,351
Rigetti,Tket,1,STAR,0.25,Any_gates,5,8,373
Rigetti,Tket,1,STAR,0.25,Any_gates,5,9,382
Rigetti,Tket,1,STAR,0.25,Any_gates,5,10,287
Rigetti,Tket,1,STAR,0.25,Any_gates,5,11,382
Rigetti,Tket,1,STAR,0.25,Any_gates,5,12,379
Rigetti,Tket,1,STAR,0.25,Any_gates,5,13,335
Rigetti,Tket,1,STAR,0.25,Any_gates,5,14,316
Rigetti,Tket,1,STAR,0.25,Any_gates,5,15,404
Rigetti,Tket,1,STAR,0.25,Any_gates,5,16,287
Rigetti,Tket,1,STAR,0.25,Any_gates,5,17,258
Rigetti,Tket,1,STAR,0.25,Any_gates,5,18,401
Rigetti,Tket,1,STAR,0.25,Any_gates,5,19,321
Rigetti,Tket,1,STAR,0.25,Any_gates,6,0,479
Rigetti,Tket,1,STAR,0.25,Any_gates,6,1,500
Rigetti,Tket,1,STAR,0.25,Any_gates,6,2,548
Rigetti,Tket,1,STAR,0.25,Any_gates,6,3,637
Rigetti,Tket,1,STAR,0.25,Any_gates,6,4,533
Rigetti,Tket,1,STAR,0.25,Any_gates,6,5,509
Rigetti,Tket,1,STAR,0.25,Any_gates,6,6,549
Rigetti,Tket,1,STAR,0.25,Any_gates,6,7,632
Rigetti,Tket,1,STAR,0.25,Any_gates,6,8,577
Rigetti,Tket,1,STAR,0.25,Any_gates,6,9,541
Rigetti,Tket,1,STAR,0.25,Any_gates,6,10,431
Rigetti,Tket,1,STAR,0.25,Any_gates,6,11,438
Rigetti,Tket,1,STAR,0.25,Any_gates,6,12,702
Rigetti,Tket,1,STAR,0.25,Any_gates,6,13,469
Rigetti,Tket,1,STAR,0.25,Any_gates,6,14,601
Rigetti,Tket,1,STAR,0.25,Any_gates,6,15,481
Rigetti,Tket,1,STAR,0.25,Any_gates,6,16,610
Rigetti,Tket,1,STAR,0.25,Any_gates,6,17,610
Rigetti,Tket,1,STAR,0.25,Any_gates,6,18,520
Rigetti,Tket,1,STAR,0.25,Any_gates,6,19,564
Rigetti,Tket,1,STAR,0.25,Any_gates,7,0,665
Rigetti,Tket,1,STAR,0.25,Any_gates,7,1,739
Rigetti,Tket,1,STAR,0.25,Any_gates,7,2,764
Rigetti,Tket,1,STAR,0.25,Any_gates,7,3,745
Rigetti,Tket,1,STAR,0.25,Any_gates,7,4,670
Rigetti,Tket,1,STAR,0.25,Any_gates,7,5,751
Rigetti,Tket,1,STAR,0.25,Any_gates,7,6,618
Rigetti,Tket,1,STAR,0.25,Any_gates,7,7,734
Rigetti,Tket,1,STAR,0.25,Any_gates,7,8,868
Rigetti,Tket,1,STAR,0.25,Any_gates,7,9,722
Rigetti,Tket,1,STAR,0.25,Any_gates,7,10,559
Rigetti,Tket,1,STAR,0.25,Any_gates,7,11,587
Rigetti,Tket,1,STAR,0.25,Any_gates,7,12,811
Rigetti,Tket,1,STAR,0.25,Any_gates,7,13,684
Rigetti,Tket,1,STAR,0.25,Any_gates,7,14,638
Rigetti,Tket,1,STAR,0.25,Any_gates,7,15,831
Rigetti,Tket,1,STAR,0.25,Any_gates,7,16,673
Rigetti,Tket,1,STAR,0.25,Any_gates,7,17,662
Rigetti,Tket,1,STAR,0.25,Any_gates,7,18,594
Rigetti,Tket,1,STAR,0.25,Any_gates,7,19,571
Rigetti,Tket,1,STAR,0.25,Native_gates,4,0,938
Rigetti,Tket,1,STAR,0.25,Native_gates,4,1,1111
Rigetti,Tket,1,STAR,0.25,Native_gates,4,2,947
Rigetti,Tket,1,STAR,0.25,Native_gates,4,3,1131
Rigetti,Tket,1,STAR,0.25,Native_gates,4,4,861
Rigetti,Tket,1,STAR,0.25,Native_gates,4,5,949
Rigetti,Tket,1,STAR,0.25,Native_gates,4,6,838
Rigetti,Tket,1,STAR,0.25,Native_gates,4,7,838
Rigetti,Tket,1,STAR,0.25,Native_gates,4,8,873
Rigetti,Tket,1,STAR,0.25,Native_gates,4,9,1057
Rigetti,Tket,1,STAR,0.25,Native_gates,4,10,877
Rigetti,Tket,1,STAR,0.25,Native_gates,4,11,872
Rigetti,Tket,1,STAR,0.25,Native_gates,4,12,988
Rigetti,Tket,1,STAR,0.25,Native_gates,4,13,943
Rigetti,Tket,1,STAR,0.25,Native_gates,4,14,914
Rigetti,Tket,1,STAR,0.25,Native_gates,4,15,1190
Rigetti,Tket,1,STAR,0.25,Native_gates,4,16,1155
Rigetti,Tket,1,STAR,0.25,Native_gates,4,17,787
Rigetti,Tket,1,STAR,0.25,Native_gates,4,18,1021
Rigetti,Tket,1,STAR,0.25,Native_gates,4,19,835
Rigetti,Tket,1,STAR,0.25,Native_gates,5,0,1504
Rigetti,Tket,1,STAR,0.25,Native_gates,5,1,1547
Rigetti,Tket,1,STAR,0.25,Native_gates,5,2,1197
Rigetti,Tket,1,STAR,0.25,Native_gates,5,3,2012
Rigetti,Tket,1,STAR,0.25,Native_gates,5,4,1419
Rigetti,Tket,1,STAR,0.25,Native_gates,5,5,1636
Rigetti,Tket,1,STAR,0.25,Native_gates,5,6,1848
Rigetti,Tket,1,STAR,0.25,Native_gates,5,7,1854
Rigetti,Tket,1,STAR,0.25,Native_gates,5,8,1999
Rigetti,Tket,1,STAR,0.25,Native_gates,5,9,1668
Rigetti,Tket,1,STAR,0.25,Native_gates,5,10,1470
Rigetti,Tket,1,STAR,0.25,Native_gates,5,11,1632
Rigetti,Tket,1,STAR,0.25,Native_gates,5,12,1464
Rigetti,Tket,1,STAR,0.25,Native_gates,5,13,1571
Rigetti,Tket,1,STAR,0.25,Native_gates,5,14,1486
Rigetti,Tket,1,STAR,0.25,Native_gates,5,15,1486
Rigetti,Tket,1,STAR,0.25,Native_gates,5,16,1427
Rigetti,Tket,1,STAR,0.25,Native_gates,5,17,1611
Rigetti,Tket,1,STAR,0.25,Native_gates,5,18,1760
Rigetti,Tket,1,STAR,0.25,Native_gates,5,19,1869
Rigetti,Tket,1,STAR,0.25,Native_gates,6,0,2900
Rigetti,Tket,1,STAR,0.25,Native_gates,6,1,2240
Rigetti,Tket,1,STAR,0.25,Native_gates,6,2,2113
Rigetti,Tket,1,STAR,0.25,Native_gates,6,3,2886
Rigetti,Tket,1,STAR,0.25,Native_gates,6,4,2361
Rigetti,Tket,1,STAR,0.25,Native_gates,6,5,2483
Rigetti,Tket,1,STAR,0.25,Native_gates,6,6,2420
Rigetti,Tket,1,STAR,0.25,Native_gates,6,7,2408
Rigetti,Tket,1,STAR,0.25,Native_gates,6,8,2474
Rigetti,Tket,1,STAR,0.25,Native_gates,6,9,2226
Rigetti,Tket,1,STAR,0.25,Native_gates,6,10,2644
Rigetti,Tket,1,STAR,0.25,Native_gates,6,11,2262
Rigetti,Tket,1,STAR,0.25,Native_gates,6,12,2381
Rigetti,Tket,1,STAR,0.25,Native_gates,6,13,2389
Rigetti,Tket,1,STAR,0.25,Native_gates,6,14,2332
Rigetti,Tket,1,STAR,0.25,Native_gates,6,15,2809
Rigetti,Tket,1,STAR,0.25,Native_gates,6,16,2814
Rigetti,Tket,1,STAR,0.25,Native_gates,6,17,3173
Rigetti,Tket,1,STAR,0.25,Native_gates,6,18,2200
Rigetti,Tket,1,STAR,0.25,Native_gates,6,19,2177
Rigetti,Tket,1,STAR,0.25,Native_gates,7,0,2965
Rigetti,Tket,1,STAR,0.25,Native_gates,7,1,2785
Rigetti,Tket,1,STAR,0.25,Native_gates,7,2,3680
Rigetti,Tket,1,STAR,0.25,Native_gates,7,3,3120
Rigetti,Tket,1,STAR,0.25,Native_gates,7,4,2915
Rigetti,Tket,1,STAR,0.25,Native_gates,7,5,3581
Rigetti,Tket,1,STAR,0.25,Native_gates,7,6,3492
Rigetti,Tket,1,STAR,0.25,Native_gates,7,7,3828
Rigetti,Tket,1,STAR,0.25,Native_gates,7,8,3488
Rigetti,Tket,1,STAR,0.25,Native_gates,7,9,2856
Rigetti,Tket,1,STAR,0.25,Native_gates,7,10,2987
Rigetti,Tket,1,STAR,0.25,Native_gates,7,11,2923
Rigetti,Tket,1,STAR,0.25,Native_gates,7,12,2877
Rigetti,Tket,1,STAR,0.25,Native_gates,7,13,2157
Rigetti,Tket,1,STAR,0.25,Native_gates,7,14,3072
Rigetti,Tket,1,STAR,0.25,Native_gates,7,15,3512
Rigetti,Tket,1,STAR,0.25,Native_gates,7,16,2729
Rigetti,Tket,1,STAR,0.25,Native_gates,7,17,2677
Rigetti,Tket,1,STAR,0.25,Native_gates,7,18,3165
Rigetti,Tket,1,STAR,0.25,Native_gates,7,19,2719
Rigetti,Tket,1,STAR,0.5,Any_gates,4,0,203
Rigetti,Tket,1,STAR,0.5,Any_gates,4,1,208
Rigetti,Tket,1,STAR,0.5,Any_gates,4,2,240
Rigetti,Tket,1,STAR,0.5,Any_gates,4,3,189
Rigetti,Tket,1,STAR,0.5,Any_gates,4,4,191
Rigetti,Tket,1,STAR,0.5,Any_gates,4,5,207
Rigetti,Tket,1,STAR,0.5,Any_gates,4,6,239
Rigetti,Tket,1,STAR,0.5,Any_gates,4,7,176
Rigetti,Tket,1,STAR,0.5,Any_gates,4,8,177
Rigetti,Tket,1,STAR,0.5,Any_gates,4,9,207
Rigetti,Tket,1,STAR,0.5,Any_gates,4,10,282
Rigetti,Tket,1,STAR,0.5,Any_gates,4,11,182
Rigetti,Tket,1,STAR,0.5,Any_gates,4,12,229
Rigetti,Tket,1,STAR,0.5,Any_gates,4,13,156
Rigetti,Tket,1,STAR,0.5,Any_gates,4,14,221
Rigetti,Tket,1,STAR,0.5,Any_gates,4,15,171
Rigetti,Tket,1,STAR,0.5,Any_gates,4,16,183
Rigetti,Tket,1,STAR,0.5,Any_gates,4,17,157
Rigetti,Tket,1,STAR,0.5,Any_gates,4,18,174
Rigetti,Tket,1,STAR,0.5,Any_gates,4,19,235
Rigetti,Tket,1,STAR,0.5,Any_gates,5,0,372
Rigetti,Tket,1,STAR,0.5,Any_gates,5,1,352
Rigetti,Tket,1,STAR,0.5,Any_gates,5,2,292
Rigetti,Tket,1,STAR,0.5,Any_gates,5,3,400
Rigetti,Tket,1,STAR,0.5,Any_gates,5,4,325
Rigetti,Tket,1,STAR,0.5,Any_gates,5,5,311
Rigetti,Tket,1,STAR,0.5,Any_gates,5,6,330
Rigetti,Tket,1,STAR,0.5,Any_gates,5,7,334
Rigetti,Tket,1,STAR,0.5,Any_gates,5,8,310
Rigetti,Tket,1,STAR,0.5,Any_gates,5,9,346
Rigetti,Tket,1,STAR,0.5,Any_gates,5,10,253
Rigetti,Tket,1,STAR,0.5,Any_gates,5,11,280
Rigetti,Tket,1,STAR,0.5,Any_gates,5,12,333
Rigetti,Tket,1,STAR,0.5,Any_gates,5,13,306
Rigetti,Tket,1,STAR,0.5,Any_gates,5,14,321
Rigetti,Tket,1,STAR,0.5,Any_gates,5,15,295
Rigetti,Tket,1,STAR,0.5,Any_gates,5,16,270
Rigetti,Tket,1,STAR,0.5,Any_gates,5,17,326
Rigetti,Tket,1,STAR,0.5,Any_gates,5,18,286
Rigetti,Tket,1,STAR,0.5,Any_gates,5,19,377
Rigetti,Tket,1,STAR,0.5,Any_gates,6,0,510
Rigetti,Tket,1,STAR,0.5,Any_gates,6,1,366
Rigetti,Tket,1,STAR,0.5,Any_gates,6,2,530
Rigetti,Tket,1,STAR,0.5,Any_gates,6,3,517
Rigetti,Tket,1,STAR,0.5,Any_gates,6,4,394
Rigetti,Tket,1,STAR,0.5,Any_gates,6,5,585
Rigetti,Tket,1,STAR,0.5,Any_gates,6,6,522
Rigetti,Tket,1,STAR,0.5,Any_gates,6,7,478
Rigetti,Tket,1,STAR,0.5,Any_gates,6,8,455
Rigetti,Tket,1,STAR,0.5,Any_gates,6,9,554
Rigetti,Tket,1,STAR,0.5,Any_gates,6,10,491
Rigetti,Tket,1,STAR,0.5,Any_gates,6,11,488
Rigetti,Tket,1,STAR,0.5,Any_gates,6,12,512
Rigetti,Tket,1,STAR,0.5,Any_gates,6,13,387
Rigetti,Tket,1,STAR,0.5,Any_gates,6,14,724
Rigetti,Tket,1,STAR,0.5,Any_gates,6,15,376
Rigetti,Tket,1,STAR,0.5,Any_gates,6,16,380
Rigetti,Tket,1,STAR,0.5,Any_gates,6,17,613
Rigetti,Tket,1,STAR,0.5,Any_gates,6,18,620
Rigetti,Tket,1,STAR,0.5,Any_gates,6,19,384
Rigetti,Tket,1,STAR,0.5,Any_gates,7,0,530
Rigetti,Tket,1,STAR,0.5,Any_gates,7,1,634
Rigetti,Tket,1,STAR,0.5,Any_gates,7,2,779
Rigetti,Tket,1,STAR,0.5,Any_gates,7,3,801
Rigetti,Tket,1,STAR,0.5,Any_gates,7,4,583
Rigetti,Tket,1,STAR,0.5,Any_gates,7,5,536
Rigetti,Tket,1,STAR,0.5,Any_gates,7,6,746
Rigetti,Tket,1,STAR,0.5,Any_gates,7,7,717
Rigetti,Tket,1,STAR,0.5,Any_gates,7,8,807
Rigetti,Tket,1,STAR,0.5,Any_gates,7,9,691
Rigetti,Tket,1,STAR,0.5,Any_gates,7,10,683
Rigetti,Tket,1,STAR,0.5,Any_gates,7,11,548
Rigetti,Tket,1,STAR,0.5,Any_gates,7,12,652
Rigetti,Tket,1,STAR,0.5,Any_gates,7,13,628
Rigetti,Tket,1,STAR,0.5,Any_gates,7,14,610
Rigetti,Tket,1,STAR,0.5,Any_gates,7,15,833
Rigetti,Tket,1,STAR,0.5,Any_gates,7,16,622
Rigetti,Tket,1,STAR,0.5,Any_gates,7,17,585
Rigetti,Tket,1,STAR,0.5,Any_gates,7,18,650
Rigetti,Tket,1,STAR,0.5,Any_gates,7,19,706
Rigetti,Tket,1,STAR,0.5,Native_gates,4,0,740
Rigetti,Tket,1,STAR,0.5,Native_gates,4,1,870
Rigetti,Tket,1,STAR,0.5,Native_gates,4,2,936
Rigetti,Tket,1,STAR,0.5,Native_gates,4,3,797
Rigetti,Tket,1,STAR,0.5,Native_gates,4,4,554
Rigetti,Tket,1,STAR,0.5,Native_gates,4,5,701
Rigetti,Tket,1,STAR,0.5,Native_gates,4,6,596
Rigetti,Tket,1,STAR,0.5,Native_gates,4,7,674
Rigetti,Tket,1,STAR,0.5,Native_gates,4,8,835
Rigetti,Tket,1,STAR,0.5,Native_gates,4,9,781
Rigetti,Tket,1,STAR,0.5,Native_gates,4,10,644
Rigetti,Tket,1,STAR,0.5,Native_gates,4,11,581
Rigetti,Tket,1,STAR,0.5,Native_gates,4,12,885
Rigetti,Tket,1,STAR,0.5,Native_gates,4,13,938
Rigetti,Tket,1,STAR,0.5,Native_gates,4,14,586
Rigetti,Tket,1,STAR,0.5,Native_gates,4,15,831
Rigetti,Tket,1,STAR,0.5,Native_gates,4,16,633
Rigetti,Tket,1,STAR,0.5,Native_gates,4,17,623
Rigetti,Tket,1,STAR,0.5,Native_gates,4,18,696
Rigetti,Tket,1,STAR,0.5,Native_gates,4,19,642
Rigetti,Tket,1,STAR,0.5,Native_gates,5,0,1254
Rigetti,Tket,1,STAR,0.5,Native_gates,5,1,1029
Rigetti,Tket,1,STAR,0.5,Native_gates,5,2,1059
Rigetti,Tket,1,STAR,0.5,Native_gates,5,3,1500
Rigetti,Tket,1,STAR,0.5,Native_gates,5,4,919
Rigetti,Tket,1,STAR,0.5,Native_gates,5,5,1428
Rigetti,Tket,1,STAR,0.5,Native_gates,5,6,1534
Rigetti,Tket,1,STAR,0.5,Native_gates,5,7,1192
Rigetti,Tket,1,STAR,0.5,Native_gates,5,8,1110
Rigetti,Tket,1,STAR,0.5,Native_gates,5,9,1309
Rigetti,Tket,1,STAR,0.5,Native_gates,5,10,1090
Rigetti,Tket,1,STAR,0.5,Native_gates,5,11,1381
Rigetti,Tket,1,STAR,0.5,Native_gates,5,12,1356
Rigetti,Tket,1,STAR,0.5,Native_gates,5,13,1093
Rigetti,Tket,1,STAR,0.5,Native_gates,5,14,946
Rigetti,Tket,1,STAR,0.5,Native_gates,5,15,1244
Rigetti,Tket,1,STAR,0.5,Native_gates,5,16,1046
Rigetti,Tket,1,STAR,0.5,Native_gates,5,17,1178
Rigetti,Tket,1,STAR,0.5,Native_gates,5,18,1220
Rigetti,Tket,1,STAR,0.5,Native_gates,5,19,1064
Rigetti,Tket,1,STAR,0.5,Native_gates,6,0,1747
Rigetti,Tket,1,STAR,0.5,Native_gates,6,1,1200
Rigetti,Tket,1,STAR,0.5,Native_gates,6,2,1567
Rigetti,Tket,1,STAR,0.5,Native_gates,6,3,1977
Rigetti,Tket,1,STAR,0.5,Native_gates,6,4,1091
Rigetti,Tket,1,STAR,0.5,Native_gates,6,5,1906
Rigetti,Tket,1,STAR,0.5,Native_gates,6,6,1502
Rigetti,Tket,1,STAR,0.5,Native_gates,6,7,1673
Rigetti,Tket,1,STAR,0.5,Native_gates,6,8,1532
Rigetti,Tket,1,STAR,0.5,Native_gates,6,9,1500
Rigetti,Tket,1,STAR,0.5,Native_gates,6,10,1439
Rigetti,Tket,1,STAR,0.5,Native_gates,6,11,1778
Rigetti,Tket,1,STAR,0.5,Native_gates,6,12,1889
Rigetti,Tket,1,STAR,0.5,Native_gates,6,13,1570
Rigetti,Tket,1,STAR,0.5,Native_gates,6,14,2264
